date,state,checkins,unique_ind,unique_loc
2021-04-20,Pulau Pinang,1524884,677162,53055
2021-04-20,Sabah,1313169,504025,52181
2021-04-20,Sarawak,1426557,568022,50296
2021-04-20,Selangor,5038391,2424661,161575
2021-04-20,Terengganu,312132,171277,17261
2021-04-20,W.P. KualaLumpur,4115869,1872616,106657
2021-04-20,W.P. Labuan,77633,32584,2521
2021-04-20,W.P. Putrajaya,198471,123512,3103
2021-04-21,Johor,2366959,1047601,96132
2021-04-21,Kedah,809618,428689,37568
2021-04-21,Kelantan,209336,126264,17792
2021-04-21,Melaka,622740,289466,24470
2021-04-21,Negeri Sembilan,683217,332976,26815
2021-04-21,Pahang,812626,360457,33742
2021-04-21,Perak,1329338,596063,56280
2021-04-21,Perlis,201739,126076,9477
2021-04-21,Pulau Pinang,1534435,678593,53296
2021-04-21,Sabah,1330036,505982,52435
2021-04-21,Sarawak,1475460,573593,50520
2021-04-21,Selangor,5100337,2422666,162680
2021-04-21,Terengganu,310298,170729,17339
2021-04-21,W.P. KualaLumpur,4110401,1862512,106696
2021-04-21,W.P. Labuan,79094,32880,2498
2021-04-21,W.P. Putrajaya,196991,121473,3159
2021-04-22,Johor,2367625,1057532,95665
2021-04-22,Kedah,802170,424066,37136
2021-04-22,Kelantan,217772,129021,17646
2021-04-22,Melaka,609493,288328,24669
2021-04-22,Negeri Sembilan,661721,330656,26300
2021-04-22,Pahang,805061,359811,33383
2021-04-22,Perak,1305737,596484,55836
2021-04-22,Perlis,201963,126809,9297
2021-04-22,Pulau Pinang,1473232,670780,52985
2021-04-22,Sabah,1364466,513280,52353
2021-04-22,Sarawak,1428619,560695,48362
2021-04-22,Selangor,5056292,2440077,162470
2021-04-22,Terengganu,341029,181069,17524
2021-04-22,W.P. KualaLumpur,4113372,1895542,106544
2021-04-22,W.P. Labuan,82098,33575,2542
2021-04-22,W.P. Putrajaya,215583,128439,3140
2021-04-23,Johor,2631002,1103538,92510
2021-04-23,Kedah,844976,426083,28054
2021-04-23,Kelantan,170489,105236,9328
2021-04-23,Melaka,668889,304237,24678
2021-04-23,Negeri Sembilan,758564,358586,26882
2021-04-23,Pahang,893071,382690,33257
2021-04-23,Perak,1388338,619459,56283
2021-04-23,Perlis,214721,130582,9174
2021-04-23,Pulau Pinang,1596908,697802,53415
2021-04-23,Sabah,1422222,522347,51993
2021-04-23,Sarawak,1516212,578951,48682
2021-04-23,Selangor,5574571,2596646,163513
2021-04-23,Terengganu,295851,160137,9504
2021-04-23,W.P. KualaLumpur,4665250,2046688,107308
2021-04-23,W.P. Labuan,84420,33905,2467
2021-04-23,W.P. Putrajaya,254898,145754,3087
2021-04-24,Johor,2723883,1100798,86657
2021-04-24,Kedah,933635,450267,33851
2021-04-24,Kelantan,218500,126075,15391
2021-04-24,Melaka,718627,307074,21967
2021-04-24,Negeri Sembilan,822279,359469,24257
2021-04-24,Pahang,906843,367063,29276
2021-04-24,Perak,1488713,624899,51517
2021-04-24,Perlis,218899,124344,8327
2021-04-24,Pulau Pinang,1749032,700845,47016
2021-04-24,Sabah,1468001,507188,45796
2021-04-24,Sarawak,1620755,577237,42875
2021-04-24,Selangor,6185326,2655669,139706
2021-04-24,Terengganu,348494,173975,14790
2021-04-24,W.P. KualaLumpur,4943323,2075579,88353
2021-04-24,W.P. Labuan,85653,32801,2070
2021-04-24,W.P. Putrajaya,254829,141940,2110
2021-04-25,Johor,2705619,1091170,72171
2021-04-25,Kedah,924858,457074,34320
2021-04-25,Kelantan,227325,133356,17596
2021-04-25,Melaka,654884,286782,15980
2021-04-25,Negeri Sembilan,764202,338488,17870
2021-04-25,Pahang,818207,341951,21464
2021-04-25,Perak,1370007,588670,35818
2021-04-25,Perlis,188942,107201,5718
2021-04-25,Pulau Pinang,1628609,660053,33612
2021-04-25,Sabah,1316904,466336,33985
2021-04-25,Sarawak,1479333,538474,30259
2021-04-25,Selangor,5775329,2500127,100441
2021-04-25,Terengganu,348970,181693,17404
2021-04-25,W.P. KualaLumpur,4611351,1981323,65771
2021-04-25,W.P. Labuan,75734,30311,1560
2021-04-25,W.P. Putrajaya,264596,147390,1828
2021-04-26,Johor,2311145,1038153,93872
2021-04-26,Kedah,831713,433524,37038
2021-04-26,Kelantan,220576,130863,17593
2021-04-26,Melaka,622515,289531,24084
2021-04-26,Negeri Sembilan,683969,336023,26217
2021-04-26,Pahang,827381,365191,33111
2021-04-26,Perak,1264710,583153,54605
2021-04-26,Perlis,211267,129246,9329
2021-04-26,Pulau Pinang,1534981,681164,52535
2021-04-26,Sabah,1349623,511662,51564
2021-04-26,Sarawak,1419695,558538,47971
2021-04-26,Selangor,5011559,2405014,158945
2021-04-26,Terengganu,330724,165926,13442
2021-04-26,W.P. KualaLumpur,4079254,1874798,104117
2021-04-26,W.P. Labuan,80409,32802,2512
2021-04-26,W.P. Putrajaya,212138,127551,3124
2021-04-27,Johor,2303438,1030734,94793
2021-04-27,Kedah,813953,425318,37108
2021-04-27,Kelantan,215766,127414,17585
2021-04-27,Melaka,610407,283735,24251
2021-04-27,Negeri Sembilan,656657,325294,26265
2021-04-27,Pahang,805687,359324,33480
2021-04-27,Perak,1283916,585692,55529
2021-04-27,Perlis,204132,125767,9388
2021-04-27,Pulau Pinang,1442809,655489,52212
2021-04-27,Sabah,1303455,500119,52102
2021-04-27,Sarawak,1351133,540836,48661
2021-04-27,Selangor,4931864,2381343,160853
2021-04-27,Terengganu,342879,179687,17748
2021-04-27,W.P. KualaLumpur,4087271,1868691,105982
2021-04-27,W.P. Labuan,78357,32247,2504
2021-04-27,W.P. Putrajaya,209455,125574,3128
2021-04-28,Johor,2430350,1058802,96060
2021-04-28,Kedah,807364,424438,37241
2021-04-28,Kelantan,229308,132822,18294
2021-04-28,Melaka,639568,292720,24554
2021-04-28,Negeri Sembilan,682312,331906,26599
2021-04-28,Pahang,851779,371204,33828
2021-04-28,Perak,1339293,598066,55787
2021-04-28,Perlis,200236,124081,9347
2021-04-28,Pulau Pinang,1519823,674270,53088
2021-04-28,Sabah,1374668,511039,52209
2021-04-28,Sarawak,1460321,559838,49535
2021-04-28,Selangor,5294035,2478870,163191
2021-04-28,Terengganu,351699,183285,17862
2021-04-28,W.P. KualaLumpur,4428463,1950618,107616
2021-04-28,W.P. Labuan,82930,33084,2482
2021-04-28,W.P. Putrajaya,218828,130721,3148
2021-04-29,Johor,2400100,1060295,95562
2021-04-29,Kedah,823446,423800,36801
2021-04-29,Kelantan,232650,128971,15934
2021-04-29,Melaka,639582,295590,24529
2021-04-29,Negeri Sembilan,736675,347568,26715
2021-04-29,Pahang,838544,351795,28495
2021-04-29,Perak,1288551,571572,49048
2021-04-29,Perlis,197432,119200,8124
2021-04-29,Pulau Pinang,1455896,639786,46875
2021-04-29,Sabah,1381788,517867,54251
2021-04-29,Sarawak,1407919,551661,49067
2021-04-29,Selangor,5583452,2447143,134597
2021-04-29,Terengganu,363219,177707,14573
2021-04-29,W.P. KualaLumpur,4386028,1893397,85362
2021-04-29,W.P. Labuan,75442,29859,1759
2021-04-29,W.P. Putrajaya,238617,129333,1932
2021-04-30,Johor,2616367,1091510,91021
2021-04-30,Kedah,885790,433848,28330
2021-04-30,Kelantan,199118,114283,9959
2021-04-30,Melaka,675083,300900,24087
2021-04-30,Negeri Sembilan,757613,354473,26572
2021-04-30,Pahang,883987,374938,32701
2021-04-30,Perak,1418661,618377,55852
2021-04-30,Perlis,217920,130120,9131
2021-04-30,Pulau Pinang,1647344,699648,53044
2021-04-30,Sabah,1546938,550406,55270
2021-04-30,Sarawak,1536585,581624,48960
2021-04-30,Selangor,5640262,2571273,162228
2021-04-30,Terengganu,314030,163855,9749
2021-04-30,W.P. KualaLumpur,4778668,2073948,106523
2021-04-30,W.P. Labuan,87048,33721,2433
2021-04-30,W.P. Putrajaya,262793,148077,3074
2021-05-01,Johor,2824615,1088777,64977
2021-05-01,Kedah,813226,401355,25860
2021-05-01,Kelantan,243034,130254,13197
2021-05-01,Melaka,679484,290478,16779
2021-05-01,Negeri Sembilan,793898,341598,19117
2021-05-01,Pahang,902507,359551,22923
2021-05-01,Perak,1457534,604432,39271
2021-05-01,Perlis,204316,111805,6133
2021-05-01,Pulau Pinang,1677707,663972,35313
2021-05-01,Sabah,1538328,510777,38191
2021-05-01,Sarawak,1727879,581173,32176
2021-05-01,Selangor,6076757,2579309,106318
2021-05-01,Terengganu,393444,185539,12480
2021-05-01,W.P. KualaLumpur,5003465,2088715,70114
2021-05-01,W.P. Labuan,79233,30338,1629
2021-05-01,W.P. Putrajaya,280567,155138,1903
2021-05-02,Johor,2765851,1096780,71741
2021-05-02,Kedah,861353,432516,33768
2021-05-02,Kelantan,249750,135387,16266
2021-05-02,Melaka,649291,281419,15545
2021-05-02,Negeri Sembilan,747536,330784,17555
2021-05-02,Pahang,823454,341929,21018
2021-05-02,Perak,1347170,578745,35405
2021-05-02,Perlis,188506,104403,5559
2021-05-02,Pulau Pinang,1585518,641866,32957
2021-05-02,Sabah,1488890,504005,37234
2021-05-02,Sarawak,1547706,548005,30837
2021-05-02,Selangor,5779987,2489103,99776
2021-05-02,Terengganu,373923,181540,15257
2021-05-02,W.P. KualaLumpur,4690510,2000872,66009
2021-05-02,W.P. Labuan,75443,29925,1520
2021-05-02,W.P. Putrajaya,271574,151154,1792
2021-05-03,Johor,2506701,1076473,94761
2021-05-03,Kedah,772408,412162,36882
2021-05-03,Kelantan,252940,142380,18148
2021-05-03,Melaka,650329,292750,23920
2021-05-03,Negeri Sembilan,712030,338463,26139
2021-05-03,Pahang,852690,368764,33112
2021-05-03,Perak,1389670,609860,55315
2021-05-03,Perlis,217133,127910,9300
2021-05-03,Pulau Pinang,1635563,688721,52225
2021-05-03,Sabah,1508724,544703,55248
2021-05-03,Sarawak,1559476,587709,49887
2021-05-03,Selangor,5279723,2475942,160506
2021-05-03,Terengganu,365507,186109,17678
2021-05-03,W.P. KualaLumpur,4443476,1987459,105717
2021-05-03,W.P. Labuan,82080,32985,2462
2021-05-03,W.P. Putrajaya,231366,138134,3151
2021-05-04,Johor,2490591,1075300,96555
2021-05-04,Kedah,739313,400427,36612
2021-05-04,Kelantan,249640,139316,18089
2021-05-04,Melaka,632994,289927,24142
2021-05-04,Negeri Sembilan,699370,335658,26406
2021-05-04,Pahang,848142,366811,33163
2021-05-04,Perak,1326996,591549,55674
2021-05-04,Perlis,211099,126970,9396
2021-05-04,Pulau Pinang,1473324,661916,52441
2021-05-04,Sabah,1533537,548250,55984
2021-05-04,Sarawak,1518899,578490,50668
2021-05-04,Selangor,5217786,2467732,162847
2021-05-04,Terengganu,354701,182963,17485
2021-05-04,W.P. KualaLumpur,4352644,1962059,107002
2021-05-04,W.P. Labuan,83695,34167,2499
2021-05-04,W.P. Putrajaya,227736,135056,3138
2021-05-05,Johor,2562875,1094464,97923
2021-05-05,Kedah,759797,407554,36769
2021-05-05,Kelantan,258997,142810,18215
2021-05-05,Melaka,667770,297329,24524
2021-05-05,Negeri Sembilan,733755,343513,27095
2021-05-05,Pahang,877011,373637,33691
2021-05-05,Perak,1359895,600818,55938
2021-05-05,Perlis,208928,125124,9357
2021-05-05,Pulau Pinang,1465965,659837,52246
2021-05-05,Sabah,1586119,558368,56469
2021-05-05,Sarawak,1648174,603971,53769
2021-05-05,Selangor,5664913,2575301,165576
2021-05-05,Terengganu,376880,191219,17833
2021-05-05,W.P. KualaLumpur,4697296,2058097,107629
2021-05-05,W.P. Labuan,87792,34529,2496
2021-05-05,W.P. Putrajaya,251134,146000,3061
2021-05-06,Johor,2858195,1168738,98348
2021-05-06,Kedah,805092,421694,37063
2021-05-06,Kelantan,271587,149074,18123
2021-05-06,Melaka,677692,302088,24855
2021-05-06,Negeri Sembilan,779145,358255,27556
2021-05-06,Pahang,929790,386376,34318
2021-05-06,Perak,1486740,638502,56927
2021-05-06,Perlis,214860,128434,9261
2021-05-06,Pulau Pinang,1591980,695750,53417
2021-05-06,Sabah,1622535,565913,56255
2021-05-06,Sarawak,1684672,613038,54342
2021-05-06,Selangor,4638858,2316798,162596
2021-05-06,Terengganu,411605,204402,18157
2021-05-06,W.P. KualaLumpur,4511508,1971799,105705
2021-05-06,W.P. Labuan,90965,35332,2523
2021-05-06,W.P. Putrajaya,232818,137055,3039
2021-05-07,Johor,2351153,1036620,92021
2021-05-07,Kedah,866384,429925,29007
2021-05-07,Kelantan,251910,135388,10640
2021-05-07,Melaka,740442,317171,25075
2021-05-07,Negeri Sembilan,834337,378915,28446
2021-05-07,Pahang,996687,407764,33688
2021-05-07,Perak,1470994,639462,56614
2021-05-07,Perlis,237537,135822,9224
2021-05-07,Pulau Pinang,1702393,722156,53810
2021-05-07,Sabah,1800528,602390,56664
2021-05-07,Sarawak,1824409,643252,54699
2021-05-07,Selangor,4735905,2330393,162475
2021-05-07,Terengganu,364264,181954,10339
2021-05-07,W.P. KualaLumpur,3911250,1864761,102781
2021-05-07,W.P. Labuan,93661,35469,2464
2021-05-07,W.P. Putrajaya,257857,146662,3002
2021-05-08,Johor,2625736,1072314,87628
2021-05-08,Kedah,959845,452964,34356
2021-05-08,Kelantan,317944,160899,17189
2021-05-08,Melaka,801234,317726,22321
2021-05-08,Negeri Sembilan,868698,367843,25305
2021-05-08,Pahang,1051197,398729,29894
2021-05-08,Perak,1584659,643714,51845
2021-05-08,Perlis,245373,128616,8336
2021-05-08,Pulau Pinang,1805228,716200,47433
2021-05-08,Sabah,1969109,608370,50537
2021-05-08,Sarawak,1967639,643153,47862
2021-05-08,Selangor,5196325,2342798,137970
2021-05-08,Terengganu,474209,213780,15788
2021-05-08,W.P. KualaLumpur,3953721,1816952,84047
2021-05-08,W.P. Labuan,101530,35031,2037
2021-05-08,W.P. Putrajaya,246632,138247,1991
2021-05-09,Johor,2615144,1071914,71242
2021-05-09,Kedah,1038833,482162,34541
2021-05-09,Kelantan,318480,169156,18865
2021-05-09,Melaka,734278,302439,16448
2021-05-09,Negeri Sembilan,871290,363231,19112
2021-05-09,Pahang,1008852,385018,22833
2021-05-09,Perak,1597908,640521,37430
2021-05-09,Perlis,227034,118135,5947
2021-05-09,Pulau Pinang,1696389,689332,34219
2021-05-09,Sabah,1785396,584145,39135
2021-05-09,Sarawak,1871208,615150,33954
2021-05-09,Selangor,4604012,2150024,95698
2021-05-09,Terengganu,479347,222045,18023
2021-05-09,W.P. KualaLumpur,3136313,1607149,57541
2021-05-09,W.P. Labuan,91199,32484,1547
2021-05-09,W.P. Putrajaya,175662,103375,1511
2021-05-10,Johor,2379434,1044566,94294
2021-05-10,Kedah,900570,445270,37250
2021-05-10,Kelantan,300127,163634,18788
2021-05-10,Melaka,695659,299983,24185
2021-05-10,Negeri Sembilan,824912,364661,27905
2021-05-10,Pahang,864639,365254,33009
2021-05-10,Perak,1339165,592932,54103
2021-05-10,Perlis,226126,126899,9257
2021-05-10,Pulau Pinang,1282131,614554,49614
2021-05-10,Sabah,1810328,594421,55432
2021-05-10,Sarawak,1834286,637748,53115
2021-05-10,Selangor,4675619,2264433,155203
2021-05-10,Terengganu,433224,206410,17910
2021-05-10,W.P. KualaLumpur,3303179,1706950,93648
2021-05-10,W.P. Labuan,98673,35927,2365
2021-05-10,W.P. Putrajaya,184519,107955,2596
2021-05-11,Johor,2460235,1066612,92785
2021-05-11,Kedah,931282,458138,36135
2021-05-11,Kelantan,312511,169076,18090
2021-05-11,Melaka,730834,306492,23543
2021-05-11,Negeri Sembilan,876445,376067,26732
2021-05-11,Pahang,908927,375691,31661
2021-05-11,Perak,1396072,608554,53557
2021-05-11,Perlis,223243,125043,8961
2021-05-11,Pulau Pinang,1310184,619542,49500
2021-05-11,Sabah,1873678,604288,55812
2021-05-11,Sarawak,1957840,663186,53312
2021-05-11,Selangor,5091428,2387674,153301
2021-05-11,Terengganu,440401,210792,17264
2021-05-11,W.P. KualaLumpur,3637358,1802086,93845
2021-05-11,W.P. Labuan,102344,35882,2264
2021-05-11,W.P. Putrajaya,187812,107788,2431
2021-05-12,Johor,2221863,962285,83090
2021-05-12,Kedah,864731,422668,31268
2021-05-12,Kelantan,309463,163548,15682
2021-05-12,Melaka,524909,243951,19848
2021-05-12,Negeri Sembilan,653337,303298,23122
2021-05-12,Pahang,728791,315730,26235
2021-05-12,Perak,1252090,548674,48743
2021-05-12,Perlis,184724,104591,7699
2021-05-12,Pulau Pinang,1283586,583188,46175
2021-05-12,Sabah,1929269,604111,59397
2021-05-12,Sarawak,1733849,607369,53865
2021-05-12,Selangor,5183248,2307914,139411
2021-05-12,Terengganu,332462,169619,13518
2021-05-12,W.P. KualaLumpur,3877415,1772842,88778
2021-05-12,W.P. Labuan,101021,34269,2095
2021-05-12,W.P. Putrajaya,208702,123864,2167
2021-05-13,Johor,1058519,563582,45150
2021-05-13,Kedah,268251,169720,13403
2021-05-13,Kelantan,27805,22947,4095
2021-05-13,Melaka,241129,140319,10293
2021-05-13,Negeri Sembilan,288423,165255,12478
2021-05-13,Pahang,259735,152159,12969
2021-05-13,Perak,581413,315371,27481
2021-05-13,Perlis,66468,45285,3246
2021-05-13,Pulau Pinang,659031,343366,24940
2021-05-13,Sabah,943387,410285,38078
2021-05-13,Sarawak,998246,447948,41582
2021-05-13,Selangor,2204238,1197200,63427
2021-05-13,Terengganu,47041,36715,4488
2021-05-13,W.P. KualaLumpur,1942217,1037182,41262
2021-05-13,W.P. Labuan,37328,20856,1111
2021-05-13,W.P. Putrajaya,90764,56972,996
2021-05-14,Johor,1489023,714355,50986
2021-05-14,Kedah,451661,259343,15092
2021-05-14,Kelantan,121577,78715,5590
2021-05-14,Melaka,356085,183626,12190
2021-05-14,Negeri Sembilan,438274,222947,13807
2021-05-14,Pahang,414610,215314,14628
2021-05-14,Perak,850120,415794,32467
2021-05-14,Perlis,106915,65952,4195
2021-05-14,Pulau Pinang,837406,415448,28251
2021-05-14,Sabah,1136571,449381,36051
2021-05-14,Sarawak,1103509,459771,37925
2021-05-14,Selangor,3301190,1668603,69335
2021-05-14,Terengganu,138765,86547,5021
2021-05-14,W.P. KualaLumpur,2555664,1262380,46543
2021-05-14,W.P. Labuan,43463,21770,983
2021-05-14,W.P. Putrajaya,163630,96885,1082
2021-05-15,Johor,1888699,837906,66983
2021-05-15,Kedah,624178,331009,23382
2021-05-15,Kelantan,205287,118805,10332
2021-05-15,Melaka,454934,214363,16280
2021-05-15,Negeri Sembilan,546748,261069,18211
2021-05-15,Pahang,552633,258881,19321
2021-05-15,Perak,1026421,472755,40811
2021-05-15,Perlis,139757,82466,5854
2021-05-15,Pulau Pinang,1041487,489641,36408
2021-05-15,Sabah,1387633,498527,45835
2021-05-15,Sarawak,1295404,509337,45364
2021-05-15,Selangor,4297203,1986436,101742
2021-05-15,Terengganu,221966,123864,8092
2021-05-15,W.P. KualaLumpur,3236847,1486374,65630
2021-05-15,W.P. Labuan,57564,25919,1330
2021-05-15,W.P. Putrajaya,185517,104817,1389
2021-05-16,Johor,1813132,815994,58561
2021-05-16,Kedah,675525,352034,26549
2021-05-16,Kelantan,258531,144314,15996
2021-05-16,Melaka,408163,200879,13228
2021-05-16,Negeri Sembilan,488559,243283,14899
2021-05-16,Pahang,520420,251358,16986
2021-05-16,Perak,915573,444196,31111
2021-05-16,Perlis,134112,78267,4830
2021-05-16,Pulau Pinang,933988,458000,27954
2021-05-16,Sabah,1330489,481838,36428
2021-05-16,Sarawak,1207822,479818,32754
2021-05-16,Selangor,3848171,1845180,83097
2021-05-16,Terengganu,285781,150864,13331
2021-05-16,W.P. KualaLumpur,2941821,1398231,53901
2021-05-16,W.P. Labuan,52368,24525,1086
2021-05-16,W.P. Putrajaya,179395,103507,1427
2021-05-17,Johor,1948826,906062,88761
2021-05-17,Kedah,749087,391755,35433
2021-05-17,Kelantan,260417,145949,18817
2021-05-17,Melaka,442353,223690,20846
2021-05-17,Negeri Sembilan,590791,292165,24606
2021-05-17,Pahang,710738,318251,30827
2021-05-17,Perak,1153179,529756,52181
2021-05-17,Perlis,186877,112615,9006
2021-05-17,Pulau Pinang,1227702,581388,49243
2021-05-17,Sabah,1618366,560493,54913
2021-05-17,Sarawak,1347170,544602,50942
2021-05-17,Selangor,4408625,2139421,150434
2021-05-17,Terengganu,301282,158045,16586
2021-05-17,W.P. KualaLumpur,3362484,1619506,94771
2021-05-17,W.P. Labuan,79673,30456,2215
2021-05-17,W.P. Putrajaya,185856,107644,2694
2021-05-18,Johor,1931100,912211,92810
2021-05-18,Kedah,765495,396938,37276
2021-05-18,Kelantan,250881,142266,19676
2021-05-18,Melaka,498828,242951,22981
2021-05-18,Negeri Sembilan,563645,286245,25689
2021-05-18,Pahang,699067,317427,33404
2021-05-18,Perak,1163050,535382,55252
2021-05-18,Perlis,185075,113885,9370
2021-05-18,Pulau Pinang,1223426,584989,50588
2021-05-18,Sabah,1571042,552120,55722
2021-05-18,Sarawak,1345107,548267,52216
2021-05-18,Selangor,4143575,2088772,156081
2021-05-18,Terengganu,305660,160053,18070
2021-05-18,W.P. KualaLumpur,3286082,1595596,98644
2021-05-18,W.P. Labuan,76183,30181,2194
2021-05-18,W.P. Putrajaya,170932,102942,2829
2021-05-19,Johor,2003228,933009,95852
2021-05-19,Kedah,623056,350089,34616
2021-05-19,Kelantan,255060,144923,20411
2021-05-19,Melaka,510999,248242,24179
2021-05-19,Negeri Sembilan,580181,292121,26841
2021-05-19,Pahang,709444,320149,34805
2021-05-19,Perak,1150754,532912,56475
2021-05-19,Perlis,182929,113077,9588
2021-05-19,Pulau Pinang,1227098,582967,51516
2021-05-19,Sabah,1487260,539443,56054
2021-05-19,Sarawak,1366482,552302,53196
2021-05-19,Selangor,4497739,2176542,162798
2021-05-19,Terengganu,312848,164032,19047
2021-05-19,W.P. KualaLumpur,3552415,1644842,102057
2021-05-19,W.P. Labuan,69528,28932,2309
2021-05-19,W.P. Putrajaya,178775,107605,3022
2021-05-20,Johor,1999193,940818,96662
2021-05-20,Kedah,683980,372431,35821
2021-05-20,Kelantan,276592,154515,21215
2021-05-20,Melaka,509802,248119,24297
2021-05-20,Negeri Sembilan,601404,301124,27404
2021-05-20,Pahang,743320,330504,35716
2021-05-20,Perak,1248592,560811,57560
2021-05-20,Perlis,195469,118918,9898
2021-05-20,Pulau Pinang,1259784,596272,52145
2021-05-20,Sabah,1597064,559433,56999
2021-05-20,Sarawak,1379902,561042,53949
2021-05-20,Selangor,4533087,2206636,164572
2021-05-20,Terengganu,332632,170341,19426
2021-05-20,W.P. KualaLumpur,3579441,1678176,102244
2021-05-20,W.P. Labuan,71964,29693,2283
2021-05-20,W.P. Putrajaya,187471,112817,3050
2021-05-21,Johor,1980159,928455,91623
2021-05-21,Kedah,571936,326719,26663
2021-05-21,Kelantan,174786,107162,10802
2021-05-21,Melaka,520712,250946,24081
2021-05-21,Negeri Sembilan,586565,296836,26798
2021-05-21,Pahang,747729,331136,34955
2021-05-21,Perak,1408776,594958,57659
2021-05-21,Perlis,188244,115334,9428
2021-05-21,Pulau Pinang,1299445,605727,52298
